회계연도,지역명,행사축제명,총비용,사업수익,순원가,시작월,종료월,index
2018,충남,대한민국 국제농기계자재박람회,1033031730,0,1033031730,10,11,대한민국 국제농기계자재박람회2018
2018,충남,금강자연미술비엔날레,483196689,0,483196689,2,12,금강자연미술비엔날레2018
2018,충남,백제문화제,3362057000,0,3362057000,9,9,백제문화제2018
2018,충남,석장리세계구석기축제(기반시설조성 및 체험프로그램운영),426254480,0,426254480,5,5,석장리세계구석기축제(기반시설조성 및 체험프로그램운영)2018
2018,충남,석장리 구석기 축제,700000000,127567000,572433000,5,5,석장리 구석기 축제2018
2018,충남,2018 공주 문화재 야행,418400000,0,418400000,6,8,2018 공주 문화재 야행2018
2018,충남,공주문예회관 기획공연,388829480,0,388829480,1,12,공주문예회관 기획공연2018
2018,충남,보령머드축제,2852869000,0,2852869000,7,7,보령머드축제2018
2018,충남,성웅이순신축제,301438440,0,301438440,4,4,성웅이순신축제2018
2018,충남,서산국화축제,335000000,0,335000000,10,11,서산국화축제2018
2018,충남,서산해미읍성축제,880000000,0,880000000,10,10,서산해미읍성축제2018
2018,충남,2018년 읍면동화합체육대회,495000000,0,495000000,9,10,2018년 읍면동화합체육대회2018
2018,충남,강경젓갈축제,825000000,183950000,641050000,10,10,강경젓갈축제2018
2018,충남,논산딸기축제,752842925,0,752842925,4,4,논산딸기축제2018
2018,충남,계룡군문화축제,1960892220,650000000,1310892220,10,10,계룡군문화축제2018
2018,충남,충남장애인체육대회 개최,1140094610,0,1140094610,9,9,충남장애인체육대회 개최2018
2018,충남,금산인삼축제,2124975949,0,2124975949,10,10,금산인삼축제2018
2018,충남,금산인삼 대도시 순회 특별전,288600000,219350000,69250000,4,11,금산인삼 대도시 순회 특별전2018
2018,충남,부여서동연꽃축제,1300000000,0,1300000000,7,7,부여서동연꽃축제2018
2018,충남,백제문화제,2473250000,0,2473250000,9,9,백제문화제2018
2018,충남,한산모시문화제,1082710030,170000000,912710030,6,6,한산모시문화제2018
2018,충남,청양 고추구기자축제,531018120,0,531018120,9,9,청양 고추구기자축제2018
2018,충남,"2018 청양고추배
바둑대회",50000000,0,50000000,12,12,"2018 청양고추배
바둑대회2018"
2018,충남,홍성역사인물축제,635000000,0,635000000,9,9,홍성역사인물축제2018
2018,전북,전주세계소리축제,2150000000,500000000,1650000000,10,10,전주세계소리축제2018
2018,전북,새만금상설공연,1638783510,687596340,951187170,4,11,새만금상설공연2018
2018,전북,전주국제발효식품엑스포,957000000,0,957000000,10,10,전주국제발효식품엑스포2018
2018,전북,전라북도 브랜드 공연,596135550,0,596135550,1,12,전라북도 브랜드 공연2018
2018,전북,제99회 전국체육대회,22078745951,4200000000,17878745951,10,10,제99회 전국체육대회2018
2018,전북,제38회 전국장애인체육대회,4384593150,1291000000,3093593150,10,10,제38회 전국장애인체육대회2018
2018,전북,도지사기 등 종목별체육대회,659173830,0,659173830,1,12,도지사기 등 종목별체육대회2018
2018,전북,전주국제영화제,3550000000,950000000,2600000000,5,5,전주국제영화제2018
2018,전북,전주비빔밥축제,480000000,30000000,450000000,10,10,전주비빔밥축제2018
2018,전북,전주대사습놀이 전국대회,500000000,350000000,150000000,6,6,전주대사습놀이 전국대회2018
2018,전북,전주오픈국제태권도대회,340000000,185000000,155000000,7,7,전주오픈국제태권도대회2018
2018,전북,전주문화재 야행,397894650,258631470,139263180,5,9,전주문화재 야행2018
2018,전북,전주얼티밋 뮤직페스티벌,300000000,0,300000000,8,8,전주얼티밋 뮤직페스티벌2018
2018,전북,군산새만금국제마라톤,1150000000,400000000,750000000,4,4,군산새만금국제마라톤2018
2018,전북,금석배 전국학생 축구대회,400000000,90000000,310000000,1,2,금석배 전국학생 축구대회2018
2018,전북,군산시간여행축제,653087850,50000000,603087850,9,9,군산시간여행축제2018
2018,전북,군산야행,719999760,467999844,251999916,8,10,군산야행2018
2018,전북,익산서동축제,627729000,30000000,597729000,5,5,익산서동축제2018
2018,전북,익산천만송이국화축제,925851800,0,925851800,10,11,익산천만송이국화축제2018
2018,전북,전국(장애인)체전 문화예술행사,550000000,275000000,275000000,10,10,전국(장애인)체전 문화예술행사2018
2018,전북,정읍구절초축제,742687990,50000000,692687990,10,10,정읍구절초축제2018
2018,전북,춘향제,1265844820,550000000,715844820,5,5,춘향제2018
2018,전북,남원 코리아오픈 국제롤러 경기대회,608227240,370000000,238227240,9,9,남원 코리아오픈 국제롤러 경기대회2018
2018,전북,김제지평선축제,1999700000,30000000,1969700000,10,10,김제지평선축제2018
2018,전북,완주와일드푸드축제,739911000,0,739911000,10,10,완주와일드푸드축제2018
2018,전북,진안홍삼축제,799863000,0,799863000,10,10,진안홍삼축제2018
2018,전북,무주반딧불축제,2849963580,410000000,2439963580,9,9,무주반딧불축제2018
2018,전북,세계태권도문화엑스포,500000000,200000000,300000000,7,7,세계태권도문화엑스포2018
2018,전북,무주산골영화제,680000000,80000000,600000000,6,6,무주산골영화제2018
2018,전북,장수 한우랑 사과랑 축제,869853830,0,869853830,9,9,장수 한우랑 사과랑 축제2018
2018,전북,임실N치즈축제,842440420,410000000,432440420,10,10,임실N치즈축제2018
2018,전북,순창장류축제,849930570,150000000,699930570,10,10,순창장류축제2018
2018,전북,모양성제,750000000,150000000,600000000,10,10,모양성제2018
2018,전북,고창국화축제,609959040,0,609959040,10,11,고창국화축제2018
2018,전북,부안마실축제,886684960,190000000,696684960,5,5,부안마실축제2018
2018,전남,남도음식문화큰잔치,500000000,0,500000000,10,10,남도음식문화큰잔치2018
2018,전남,명량대첩축제,1300000000,0,1300000000,9,9,명량대첩축제2018
2018,전남,국수산맥 국제바둑대회 개최,997832200,0,997832200,5,10,국수산맥 국제바둑대회 개최2018
2018,전남,전남 GT(그랜드투어링),639689500,0,639689500,9,9,전남 GT(그랜드투어링)2018
2018,전남,전남 국제수묵화 비엔날레 추진,3800000000,0,3800000000,9,10,전남 국제수묵화 비엔날레 추진2018
2018,전남,국제 철인3종경기대회,591572610,0,591572610,9,9,국제 철인3종경기대회2018
2018,전남,목포항구축제,602750000,80000000,522750000,10,10,목포항구축제2018
2018,전남,목포문화재야행,359952000,0,359952000,9,9,목포문화재야행2018
2018,전남,여수거북선축제,848633919,0,848633919,5,5,여수거북선축제2018
2018,전남,경로위안잔치,399982700,0,399982700,10,11,경로위안잔치2018
2018,전남,여수밤바다 불꽃축제,400000000,0,400000000,9,9,여수밤바다 불꽃축제2018
2018,전남,전라남도 생활체육대축전,387920220,0,387920220,10,10,전라남도 생활체육대축전2018
2018,전남,전라남도장애인체육대회,636107230,80000000,556107230,4,4,전라남도장애인체육대회2018
2018,전남,순천만세계동물영화제 개최,726512000,0,726512000,8,8,순천만세계동물영화제 개최2018
2018,전남,순천 시민의 날 및 팔마문화제 행사,620152110,0,620152110,10,10,순천 시민의 날 및 팔마문화제 행사2018
2018,전남,항꾼에 즐기는 아고라순천 문화예술 행사,759738860,0,759738860,4,11,항꾼에 즐기는 아고라순천 문화예술 행사2018
2018,전남,순천만국가정원 봄꽃축제,301076000,0,301076000,4,5,순천만국가정원 봄꽃축제2018
2018,전남,순천만국가정원 물빛축제,365700500,0,365700500,7,8,순천만국가정원 물빛축제2018
2018,전남,정원갈대축제,509859700,0,509859700,9,10,정원갈대축제2018
2018,전남,제3회 순천세계주니어정구선수권대회,616911921,0,616911921,11,11,제3회 순천세계주니어정구선수권대회2018
2018,전남,순천 문화재 야행,714497200,0,714497200,8,12,순천 문화재 야행2018
2018,전남,순천만국제교향악축제,549977000,0,549977000,8,9,순천만국제교향악축제2018
2018,전남,2018 대한민국 문화의 달,600000000,0,600000000,10,10,2018 대한민국 문화의 달2018
2018,전남,2018 순천 푸드아트페스티벌,580000000,0,580000000,9,9,2018 순천 푸드아트페스티벌2018
2018,전남,마한문화축제,500000000,0,500000000,10,10,마한문화축제2018
2018,전남,광양매화축제,300000000,0,300000000,3,3,광양매화축제2018
2018,전남,담양대나무축제,709129900,20000000,689129900,5,5,담양대나무축제2018
2018,전남,제8회 곡성세계장미축제,300000000,1319292000,-1019292000,5,5,제8회 곡성세계장미축제2018
2018,전남,구례산수유꽃축제,490000000,0,490000000,3,3,구례산수유꽃축제2018
2018,전남,지리산남악제 및 군민의 날 행사,300000000,0,300000000,4,4,지리산남악제 및 군민의 날 행사2018
2018,전남,국제철인3종경기,600000000,400000000,200000000,9,9,국제철인3종경기2018
2018,전남,고흥우주항공축제,317379000,0,317379000,7,8,고흥우주항공축제2018
2018,전남,서편제보성소리축제,410000000,0,410000000,10,10,서편제보성소리축제2018
2018,전남,보성차밭빛축제,846189840,0,846189840,12,1,보성차밭빛축제2018
2018,전남,보성다향대축제,680000000,0,680000000,5,5,보성다향대축제2018
2018,전남,2018 화순 국화향연,828177830,0,828177830,10,11,2018 화순 국화향연2018
2018,전남,정남진장흥물축제,1500000000,0,1500000000,7,8,정남진장흥물축제2018
2018,전남,대한민국통합의학박람회,1077154940,0,1077154940,10,10,대한민국통합의학박람회2018
2018,전남,강진청자축제,1320000000,0,1320000000,7,8,강진청자축제2018
2018,전남,강진만 춤추는 갈대축제,400000000,0,400000000,10,10,강진만 춤추는 갈대축제2018
2018,전남,남도음식문화큰잔치,360000000,0,360000000,10,10,남도음식문화큰잔치2018
2018,전남,왕인문화 축제,970000000,80000000,890000000,4,4,왕인문화 축제2018
2018,전남,월출산 국화축제,1093000000,0,1093000000,10,11,월출산 국화축제2018
2018,전남,제57회 전라남도체육대회 지원,1308842540,300000000,1008842540,4,4,제57회 전라남도체육대회 지원2018
2018,전남,함평나비대축제,977834000,799637000,178197000,4,5,함평나비대축제2018
2018,전남,대한민국 국향대전,616504000,715281000,-98777000,10,11,대한민국 국향대전2018
2018,전남,"제15회 전국1,2학년 대학축구선수권대회",309988217,0,309988217,7,7,"제15회 전국1,2학년 대학축구선수권대회2018"
2018,전남,2018완도장보고수산물축제,785000000,0,785000000,5,5,2018완도장보고수산물축제2018
2018,전남,진도신비의바닷길축제,770437140,0,770437140,5,5,진도신비의바닷길축제2018
2018,경북,경북도민생활체육대회,563686120,0,563686120,9,9,경북도민생활체육대회2018
2018,경북,세계지방정부문화관광축제(글로벌청년페스티벌),1000000000,0,1000000000,9,9,세계지방정부문화관광축제(글로벌청년페스티벌)2018
2018,경북,경북도민체육대회,2404117540,0,2404117540,4,4,경북도민체육대회2018
2018,경북,국제불빛축제,800000000,60000000,740000000,7,7,국제불빛축제2018
2018,경북,K리그 U18 챔피언십대회,300000000,0,300000000,7,8,K리그 U18 챔피언십대회2018
2018,경북,나라사랑해병대예비역한마음행사,461328220,290000000,171328220,10,10,나라사랑해병대예비역한마음행사2018
2018,경북,칠포재즈페스티벌,500000000,290000000,210000000,9,9,칠포재즈페스티벌2018
2018,경북,포항 K-POP 콘서트,480000000,180000000,300000000,10,10,포항 K-POP 콘서트2018
2018,경북,대한민국 국제해양레저위크,400000000,200000000,200000000,8,8,대한민국 국제해양레저위크2018
2018,경북,2018 포항스틸아트페스티벌,1060000000,460000000,600000000,9,10,2018 포항스틸아트페스티벌2018
2018,경북,화랑대기 전국초등학교 유소년축구대회,1095000000,0,1095000000,8,8,화랑대기 전국초등학교 유소년축구대회2018
2018,경북,동아일보 경주국제마라톤대회,695766340,0,695766340,10,10,동아일보 경주국제마라톤대회2018
2018,경북,경주국제 유소년축구대회,737205000,0,737205000,8,8,경주국제 유소년축구대회2018
2018,경북,김천국제가족연극제,319996700,70000000,249996700,7,7,김천국제가족연극제2018
2018,경북,김천자두포도축제,448849770,0,448849770,7,7,김천자두포도축제2018
2018,경북,안동민속축제,337000000,0,337000000,9,10,안동민속축제2018
2018,경북,K-뮤지컬 이육사,333000000,0,333000000,8,8,K-뮤지컬 이육사2018
2018,경북,실경뮤지컬 왕의나라,550000000,0,550000000,10,10,실경뮤지컬 왕의나라2018
2018,경북,안동국제탈춤페스티벌,1540000000,1540000000,0,9,10,안동국제탈춤페스티벌2018
2018,경북,안동시민체육대축전,782900510,0,782900510,10,10,안동시민체육대축전2018
2018,경북,마이스터 대전,349919010,250000000,99919010,11,11,마이스터 대전2018
2018,경북,영주풍기인삼축제,740000000,20000000,720000000,10,10,영주풍기인삼축제2018
2018,경북,영주시민 체육대회,353920710,0,353920710,9,10,영주시민 체육대회2018
2018,경북,선비문화축제,540000000,40000000,500000000,5,5,선비문화축제2018
2018,경북,제6회 경상북도평생학습박람회-2018영주,360000000,180000000,180000000,10,10,제6회 경상북도평생학습박람회-2018영주2018
2018,경북,영천보현산별빛축제,337358240,0,337358240,10,10,영천보현산별빛축제2018
2018,경북,영천한약축제,481400000,0,481400000,10,10,영천한약축제2018
2018,경북,2018상주이야기축제,622227700,40000000,582227700,10,10,2018상주이야기축제2018
2018,경북,문경전통찻사발축제,1123725000,1000000000,123725000,4,5,문경전통찻사발축제2018
2018,경북,문경사과축제,410000000,0,410000000,10,10,문경사과축제2018
2018,경북,제23회 경산시민의 날 기념 체육대회,499311000,0,499311000,10,10,제23회 경산시민의 날 기념 체육대회2018
2018,경북,의성세계연축제,347320000,150000000,197320000,5,5,의성세계연축제2018
2018,경북,의성슈퍼푸드마늘축제,771575000,4579000,766996000,10,10,의성슈퍼푸드마늘축제2018
